assertion_id,subject_id,subject_name,predicate,object_id,object_name,directionality,confidence,validation_status,extraction_method,first_known_position,evidence_passage_id,epistemic_status,effective_predicate
A_f6514b28a17b,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5177,BK_P05177,machine-proposed,FINANCIAL
A_0716cdc711dd,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5182,BK_P05182,machine-proposed,FINANCIAL
A_49d3dcb0603d,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5186,BK_P05186,machine-proposed,SOCIAL
A_6fc88cfa6916,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5187,BK_P05187,machine-proposed,FAMILY
A_f99de3550220,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5187,BK_P05187,machine-proposed,FAMILY
A_f9b8ae5b75f1,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5187,BK_P05187,machine-proposed,FAMILY
A_8b7e9f205217,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5187,BK_P05187,machine-proposed,FINANCIAL
A_361fd8bd10bb,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5187,BK_P05187,machine-proposed,FINANCIAL
A_3a17c8f4e79f,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5187,BK_P05187,machine-proposed,FINANCIAL
A_6fef2c0bed1c,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5189,BK_P05189,machine-proposed,FAMILY
A_3fe7401be422,CHAR_003,Ivan Fyodorovich Karamazov,CONFLICT,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5214,BK_P05214,machine-proposed,CONFLICT
A_880fa576a427,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5223,BK_P05223,machine-proposed,FAMILY
A_68c9e933cbfa,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5223,BK_P05223,machine-proposed,FINANCIAL
A_fcd67184e1c3,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5237,BK_P05237,machine-proposed,FAMILY
A_ed54cb8572fb,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5237,BK_P05237,machine-proposed,FAMILY
A_9087e8647342,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5237,BK_P05237,machine-proposed,FAMILY
A_742910632664,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5237,BK_P05237,machine-proposed,FAMILY
A_7794961d07da,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5237,BK_P05237,machine-proposed,FAMILY
A_e8116e29b93c,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5237,BK_P05237,machine-proposed,FAMILY
A_eff9355eef97,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5251,BK_P05251,machine-proposed,FINANCIAL
A_fda1c5bb7f0a,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5253,BK_P05253,machine-proposed,FAMILY
A_835d5e98a6e0,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5253,BK_P05253,machine-proposed,FINANCIAL
A_0281c3d6e44f,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5255,BK_P05255,machine-proposed,ROMANTIC
A_0c7c4cb7bbd9,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5255,BK_P05255,machine-proposed,CONFLICT
A_88e3bc869f3a,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5260,BK_P05260,machine-proposed,FAMILY
A_c3fd5f0fe4d3,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5261,BK_P05261,machine-proposed,ROMANTIC
A_aac68e95b990,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5261,BK_P05261,machine-proposed,ROMANTIC
A_1b18df85e9ee,CHAR_006,Agrafena Alexandrovna Svetlova,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5261,BK_P05261,machine-proposed,ROMANTIC
A_29e6919e7bb2,CHAR_003,Ivan Fyodorovich Karamazov,SOCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5263,BK_P05263,machine-proposed,SOCIAL
A_69a745a50ddf,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5274,BK_P05274,machine-proposed,FAMILY
A_69273b3a551d,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5274,BK_P05274,machine-proposed,CONFLICT
A_87917a7eeb6a,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5274,BK_P05274,machine-proposed,FINANCIAL
A_f03c59ff99d2,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5274,BK_P05274,machine-proposed,SOCIAL
A_129e16a3c84b,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FAMILY
A_5a117f7ee7ba,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FAMILY
A_4be843235345,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FAMILY
A_9a31a6c0dfb0,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FAMILY
A_28dd0902eb82,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FAMILY
A_b19c2b1d268d,CHAR_005,Pavel Fyodorovich Smerdyakov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FAMILY
A_7ed5cdcb2bf0,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,ROMANTIC
A_621e244625da,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,ROMANTIC
A_5738471568a7,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,ROMANTIC
A_c05a8e84965e,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,ROMANTIC
A_ea9913785230,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,ROMANTIC
A_65efa1ef5050,CHAR_005,Pavel Fyodorovich Smerdyakov,ROMANTIC,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,ROMANTIC
A_ef00cfc07603,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FINANCIAL
A_0086598f0c2e,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FINANCIAL
A_09464a948ae9,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FINANCIAL
A_76cd80de5a6d,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FINANCIAL
A_bc59db8553b1,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FINANCIAL
A_2281bfc0409c,CHAR_005,Pavel Fyodorovich Smerdyakov,FINANCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,FINANCIAL
A_797b7e6fc821,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,SOCIAL
A_f8d7bafe05c4,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,SOCIAL
A_34937aba720f,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,SOCIAL
A_1f8bf2cadf54,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,SOCIAL
A_2ce56cc91d67,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,SOCIAL
A_82b692bcbb5e,CHAR_005,Pavel Fyodorovich Smerdyakov,SOCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5283,BK_P05283,machine-proposed,SOCIAL
A_1e8bc792dc4c,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5288,BK_P05288,machine-proposed,FAMILY
A_56e264acecd7,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5288,BK_P05288,machine-proposed,FAMILY
A_8f82681e69cf,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5288,BK_P05288,machine-proposed,FAMILY
A_eb1571273a2c,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5294,BK_P05294,machine-proposed,CONFLICT
A_6138456ebe6c,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5296,BK_P05296,machine-proposed,FAMILY
A_7f669220a630,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5296,BK_P05296,machine-proposed,CONFLICT
A_898342923326,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5296,BK_P05296,machine-proposed,FINANCIAL
A_b4c6555f90fb,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5302,BK_P05302,machine-proposed,CONFLICT
A_7872458d1cde,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5304,BK_P05304,machine-proposed,FINANCIAL
A_526ab1c5b3ef,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5304,BK_P05304,machine-proposed,FINANCIAL
A_a0192e0d77e9,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5304,BK_P05304,machine-proposed,FINANCIAL
A_82dca78fb781,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5305,BK_P05305,machine-proposed,FINANCIAL
A_a32e51146928,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5306,BK_P05306,machine-proposed,FAMILY
A_ee44c36542aa,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5306,BK_P05306,machine-proposed,FAMILY
A_c763f849382f,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5306,BK_P05306,machine-proposed,FAMILY
A_59fa153e5358,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5306,BK_P05306,machine-proposed,FINANCIAL
A_ef927ef93797,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5306,BK_P05306,machine-proposed,FINANCIAL
A_de27fc548218,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5306,BK_P05306,machine-proposed,FINANCIAL
A_e2fb7d7f9d59,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5309,BK_P05309,machine-proposed,FINANCIAL
A_8091e69c24cb,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5309,BK_P05309,machine-proposed,FINANCIAL
A_08cd5495d972,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5309,BK_P05309,machine-proposed,FINANCIAL
A_3ebd47fb81bc,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,FAMILY
A_0b38e9389e02,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,FAMILY
A_5a850e3f9940,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,FAMILY
A_7e0886fa857b,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,ROMANTIC
A_8a19350e64c3,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,ROMANTIC
A_acc44979ca59,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,ROMANTIC
A_b46522cc2402,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,FINANCIAL
A_b7a692789c6f,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,FINANCIAL
A_3f658e5317f2,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,FINANCIAL
A_193b1314766b,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,SOCIAL
A_4bf4a9f8e762,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,SOCIAL
A_e43347b62ec9,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5315,BK_P05315,machine-proposed,SOCIAL
A_37b4c3e3d35c,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5319,BK_P05319,machine-proposed,ROMANTIC
A_2c2763c09a93,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5393,BK_P05393,machine-proposed,FAMILY
A_0218be986bf0,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5393,BK_P05393,machine-proposed,FINANCIAL
A_aa740bf5c596,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5395,BK_P05395,machine-proposed,FINANCIAL
A_cdc2ee625571,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5397,BK_P05397,machine-proposed,CONFLICT
A_db0547ae5607,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5397,BK_P05397,machine-proposed,FINANCIAL
A_6f87c8cd6357,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5404,BK_P05404,machine-proposed,ROMANTIC
A_1fa97defbb99,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5404,BK_P05404,machine-proposed,FINANCIAL
A_22702df3e79c,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5405,BK_P05405,machine-proposed,FAMILY
A_b685bb30490f,CHAR_006,Agrafena Alexandrovna Svetlova,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5405,BK_P05405,machine-proposed,ROMANTIC
A_af0dc345632f,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5406,BK_P05406,machine-proposed,FAMILY
A_7a0716f8e645,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5406,BK_P05406,machine-proposed,FINANCIAL
A_255e9d51a596,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5417,BK_P05417,machine-proposed,FAMILY
A_f3e6aa4b88af,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5417,BK_P05417,machine-proposed,FAMILY
A_5fac8cde380f,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5417,BK_P05417,machine-proposed,FAMILY
A_ccb6868471f3,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5417,BK_P05417,machine-proposed,CONFLICT
A_ddc3e367966e,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5417,BK_P05417,machine-proposed,CONFLICT
A_bbb900524e87,CHAR_003,Ivan Fyodorovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5417,BK_P05417,machine-proposed,CONFLICT
A_eac669f778ee,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5418,BK_P05418,machine-proposed,FAMILY
A_3df895f714b4,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5418,BK_P05418,machine-proposed,ROMANTIC
A_19c6f9c54481,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5418,BK_P05418,machine-proposed,FINANCIAL
A_e99bfcba2b96,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5418,BK_P05418,machine-proposed,SOCIAL
